sample,model,response_time,transcription,accuracy
bbed7fe5-47b5-4353-80d7-7d0adadea26a_raw.wav,groq-whisper-large-v3-turbo,0.23, Je voudrais en savoir plus sur la garantie moteur pour les voitures d'occasion.,0
bbed7fe5-47b5-4353-80d7-7d0adadea26a_raw.wav,elevenlabs,0.69,Vous voudrez en savoir plus sur la garantie moteur pour les voitures d'occasion.,0
bbed7fe5-47b5-4353-80d7-7d0adadea26a_raw.wav,fal,1.13,voudrais en savoir plus sur la garantie moteur pour les voitures d'occasion.,0
bbed7fe5-47b5-4353-80d7-7d0adadea26a_raw.wav,speechmatics,0.00,,0
bbed7fe5-47b5-4353-80d7-7d0adadea26a_raw.wav,openai-gpt-4o-transcribe,1.93,Je voudrais en savoir plus sur la garantie moteur pour les voitures d'occasion.,0
,,,,
1aaa723c-e706-446b-9a67-8e2b78906985_raw.wav,latice,0.24,Nissan 370Z,0
1aaa723c-e706-446b-9a67-8e2b78906985_raw.wav,deepgram-nova-3,0.40,Nissan trois-cent-soixante-dix z.,0
1aaa723c-e706-446b-9a67-8e2b78906985_raw.wav,gladia,0.82,Nissan 370Z,0
1aaa723c-e706-446b-9a67-8e2b78906985_raw.wav,google-latest_long,0.76,conditions de 377,0
1aaa723c-e706-446b-9a67-8e2b78906985_raw.wav,groq-whisper-large-v3,0.34, mission 370Z.,0
1aaa723c-e706-446b-9a67-8e2b78906985_raw.wav,groq-whisper-large-v3-turbo,0.20, Nissan 370Z.,0
1aaa723c-e706-446b-9a67-8e2b78906985_raw.wav,elevenlabs,0.51,Ni cent trois cent soixante-dix Z.,0
1aaa723c-e706-446b-9a67-8e2b78906985_raw.wav,fal,0.45,mission 370Z.,0
1aaa723c-e706-446b-9a67-8e2b78906985_raw.wav,speechmatics,0.00,,0
1aaa723c-e706-446b-9a67-8e2b78906985_raw.wav,openai-gpt-4o-transcribe,0.48,Mission 377.,0
,,,,
131d6f83-192b-4b75-98da-66127b64d2b6_aug.wav,latice,0.32,"Allô, ici Patrick Maslow, j'ai besoin de savoir si le diagnostic est terminé.",0
131d6f83-192b-4b75-98da-66127b64d2b6_aug.wav,deepgram-nova-3,0.40,"Allô, oui, c'est Patrick Braseau. J'ai besoin de savoir si le diagnostic est terminé.",0
131d6f83-192b-4b75-98da-66127b64d2b6_aug.wav,gladia,1.09,"Allô, ici Patrick, j'ai besoin de savoir si le thème de stick est terminé.",0
131d6f83-192b-4b75-98da-66127b64d2b6_aug.wav,google-latest_long,1.36,Allô ici Patrick maintenant j'ai besoin de savoir si le diagnostic est terminé.,0
131d6f83-192b-4b75-98da-66127b64d2b6_aug.wav,groq-whisper-large-v3,0.31," Allô, ici Patrick, j'ai besoin de savoir si le thème de ce titre est terminé.",0
131d6f83-192b-4b75-98da-66127b64d2b6_aug.wav,groq-whisper-large-v3-turbo,0.30," Allo, ici Patrick, maintenant j'ai besoin de savoir si le diagnostic est terminé.",0
131d6f83-192b-4b75-98da-66127b64d2b6_aug.wav,elevenlabs,0.65,"Allô, ici Patrick Oiseau. J'ai besoin de savoir si le diagnostic est terminé.",0
131d6f83-192b-4b75-98da-66127b64d2b6_aug.wav,fal,0.75,"Allô, ici Patrick, j'ai besoin de savoir si le thème de stick est terminé.",0
131d6f83-192b-4b75-98da-66127b64d2b6_aug.wav,speechmatics,0.00,,0
131d6f83-192b-4b75-98da-66127b64d2b6_aug.wav,openai-gpt-4o-transcribe,0.86,"Allô, ici Patrick Boiseau, j'ai besoin de savoir si le diagnostic est terminé.",0
,,,,
d3f27233-3ee6-4802-bc6d-03c4bfc8427e_raw.wav,latice,0.26,"Allô, Serge Leclerc à l'appareil, pour la révision.",0
d3f27233-3ee6-4802-bc6d-03c4bfc8427e_raw.wav,deepgram-nova-3,1.10,"Allô, Serge Leclerc à l'appareil pour la révision.",0
d3f27233-3ee6-4802-bc6d-03c4bfc8427e_raw.wav,gladia,1.01,"Allô, Serge Leclerc à l'appareil, pour la révision.",0
d3f27233-3ee6-4802-bc6d-03c4bfc8427e_raw.wav,google-latest_long,1.52,Allô Serge Leclerc à l'appareil pour la révision.,0
d3f27233-3ee6-4802-bc6d-03c4bfc8427e_raw.wav,groq-whisper-large-v3,0.36," Allô, Serge Leclerc à l'appareil, pour la révision.",0
d3f27233-3ee6-4802-bc6d-03c4bfc8427e_raw.wav,groq-whisper-large-v3-turbo,0.36," Allo, Serge Leclerc à l'appareil, pour la révision.",0
d3f27233-3ee6-4802-bc6d-03c4bfc8427e_raw.wav,elevenlabs,0.61,"Allô, Serge Leclerc à l'appareil pour la révision.",0
d3f27233-3ee6-4802-bc6d-03c4bfc8427e_raw.wav,fal,1.02,"Allô, Serge Leclerc à l'appareil, pour la révision.",0
d3f27233-3ee6-4802-bc6d-03c4bfc8427e_raw.wav,speechmatics,0.00,,0
d3f27233-3ee6-4802-bc6d-03c4bfc8427e_raw.wav,openai-gpt-4o-transcribe,0.93,"Allô, Serge Leclerc à l'appareil pour la révision.",0
,,,,
f0abe5e1-a9ca-4c99-8b23-f433e11df914_aug.wav,latice,0.35,"55, A, C, 3, S, R.",0
f0abe5e1-a9ca-4c99-8b23-f433e11df914_aug.wav,deepgram-nova-3,1.09,,0
f0abe5e1-a9ca-4c99-8b23-f433e11df914_aug.wav,gladia,0.94,,0
f0abe5e1-a9ca-4c99-8b23-f433e11df914_aug.wav,google-latest_long,1.35,55 à et 3 et R,0
f0abe5e1-a9ca-4c99-8b23-f433e11df914_aug.wav,groq-whisper-large-v3,0.28," Ça va faire 1, 2, 3, 4, 5, 6, 7, 8, 9, 10.",0
f0abe5e1-a9ca-4c99-8b23-f433e11df914_aug.wav,groq-whisper-large-v3-turbo,0.44," Ça, comme ça. 1, 2, 3, 4, 5, 6, 7, 8.",0
f0abe5e1-a9ca-4c99-8b23-f433e11df914_aug.wav,elevenlabs,0.59,"Cinquante-cinq, A, C, 3, S, R",0
f0abe5e1-a9ca-4c99-8b23-f433e11df914_aug.wav,fal,1.08,"7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20.",0
f0abe5e1-a9ca-4c99-8b23-f433e11df914_aug.wav,speechmatics,0.00,,0
f0abe5e1-a9ca-4c99-8b23-f433e11df914_aug.wav,openai-gpt-4o-transcribe,0.74,avant en été.,0
,,,,
b90291aa-4541-4401-948c-3f53008032fa_raw.wav,latice,0.29,"Bonjour, c'est Jeanne Lefebvre, je voudrais prendre un rendez-vous pour ma révision.",0
b90291aa-4541-4401-948c-3f53008032fa_raw.wav,deepgram-nova-3,1.23,"Bonjour, c'est Jeanne Lefebvre. Je voudrais prendre un rendez-vous pour ma révision.",0
b90291aa-4541-4401-948c-3f53008032fa_raw.wav,gladia,1.05,"Bonjour c'est Jeanne Lefèvre, je voudrais prendre un rendez-vous pour ma révision.",0
b90291aa-4541-4401-948c-3f53008032fa_raw.wav,google-latest_long,1.15,"Bonjour, c'est Jeanne Lefebvre. Je voudrais prendre un rendez-vous pour ma révision.",0
b90291aa-4541-4401-948c-3f53008032fa_raw.wav,groq-whisper-large-v3,0.41," Bonjour c'est Jeanne Lefèvre, je voudrais prendre un rendez-vous pour ma révision.",0
b90291aa-4541-4401-948c-3f53008032fa_raw.wav,groq-whisper-large-v3-turbo,0.41, Bonjour c'est Jeanne Lefebvre je voudrais prendre un rendez-vous pour ma révision.,0
b90291aa-4541-4401-948c-3f53008032fa_raw.wav,elevenlabs,0.65,"Bonjour, c'est Jeanne Lefèvre, je voudrais prendre un rendez-vous pour ma révision.",0
b90291aa-4541-4401-948c-3f53008032fa_raw.wav,fal,1.08,"Bonjour c'est Jeanne Lefèvre, je voudrais prendre un rendez-vous pour ma révision.",0
b90291aa-4541-4401-948c-3f53008032fa_raw.wav,speechmatics,0.00,,0
b90291aa-4541-4401-948c-3f53008032fa_raw.wav,openai-gpt-4o-transcribe,0.71,"Bonjour, c'est Jeanne Lefèvre, je voudrais prendre un rendez-vous pour ma révision.",0
,,,,
6cfdcfd0-24c6-49c8-9aae-31965b8cbad9_raw.wav,latice,0.28,"Salut, c'est Jamila Belkacem, j'ai une question sur mon rendez-vous de lundi.",0
6cfdcfd0-24c6-49c8-9aae-31965b8cbad9_raw.wav,deepgram-nova-3,1.37,"Salut, c'est Jamila Belkacem, j'ai une question sur mon rendez-vous de lundi.",0
6cfdcfd0-24c6-49c8-9aae-31965b8cbad9_raw.wav,gladia,1.09,"Salut, c'est Djamila Belkacem, j'ai une question sur mon rendez-vous de lundi.",0
6cfdcfd0-24c6-49c8-9aae-31965b8cbad9_raw.wav,google-latest_long,2.70,"Salut, c'est Djamila Belkacem, j'ai une question sur mon rendez-vous de lundi.",0
6cfdcfd0-24c6-49c8-9aae-31965b8cbad9_raw.wav,groq-whisper-large-v3,0.27," Salut, c'est Djamila Belkacem, j'ai une question sur mon rendez-vous de lundi.",0
6cfdcfd0-24c6-49c8-9aae-31965b8cbad9_raw.wav,groq-whisper-large-v3-turbo,0.22," Salut, c'est Jamila Belkatchem, j'ai une question sur mon rendez-vous de lundi.",0
6cfdcfd0-24c6-49c8-9aae-31965b8cbad9_raw.wav,elevenlabs,0.74,"Salut, c'est Djamila Belkacem, j'ai une question sur mon rendez-vous de lundi.",0
6cfdcfd0-24c6-49c8-9aae-31965b8cbad9_raw.wav,fal,0.92,"Salut, c'est Djamila Belkacem, j'ai une question sur mon rendez-vous de lundi.",0
6cfdcfd0-24c6-49c8-9aae-31965b8cbad9_raw.wav,speechmatics,0.00,,0
6cfdcfd0-24c6-49c8-9aae-31965b8cbad9_raw.wav,openai-gpt-4o-transcribe,0.70,"Salut, c'est Djamila Bellekacem, j'ai une question sur mon rendez-vous de lundi.",0
,,,,
997891fa-44ef-4eee-b2ce-37794f10cd7f_raw.wav,latice,0.23,Bugatti,0
997891fa-44ef-4eee-b2ce-37794f10cd7f_raw.wav,deepgram-nova-3,0.55,Un bougati.,0
997891fa-44ef-4eee-b2ce-37794f10cd7f_raw.wav,gladia,0.83,Bugatti.,0
997891fa-44ef-4eee-b2ce-37794f10cd7f_raw.wav,google-latest_long,0.32,Bugat,0
997891fa-44ef-4eee-b2ce-37794f10cd7f_raw.wav,groq-whisper-large-v3,0.28, Blue Guppy.,0
997891fa-44ef-4eee-b2ce-37794f10cd7f_raw.wav,groq-whisper-large-v3-turbo,0.31, BlueGapy.,0
997891fa-44ef-4eee-b2ce-37794f10cd7f_raw.wav,elevenlabs,0.48,Bugatti.,0
997891fa-44ef-4eee-b2ce-37794f10cd7f_raw.wav,fal,0.41,Blue Guppy.,0
997891fa-44ef-4eee-b2ce-37794f10cd7f_raw.wav,speechmatics,0.00,,0
997891fa-44ef-4eee-b2ce-37794f10cd7f_raw.wav,openai-gpt-4o-transcribe,0.51,Bugatti.,0
,,,,
fa6e84ad-4d0b-4ae0-9927-580e931e3496_raw.wav,latice,0.22,McLaren,0
fa6e84ad-4d0b-4ae0-9927-580e931e3496_raw.wav,deepgram-nova-3,1.30,,0
fa6e84ad-4d0b-4ae0-9927-580e931e3496_raw.wav,gladia,0.84,,0
fa6e84ad-4d0b-4ae0-9927-580e931e3496_raw.wav,google-latest_long,0.40,déc,0
fa6e84ad-4d0b-4ae0-9927-580e931e3496_raw.wav,groq-whisper-large-v3,0.21, clave.,0
fa6e84ad-4d0b-4ae0-9927-580e931e3496_raw.wav,groq-whisper-large-v3-turbo,0.19, très bien.,0
fa6e84ad-4d0b-4ae0-9927-580e931e3496_raw.wav,elevenlabs,0.44,D'accord.,0
fa6e84ad-4d0b-4ae0-9927-580e931e3496_raw.wav,fal,0.32,clave.,0
fa6e84ad-4d0b-4ae0-9927-580e931e3496_raw.wav,speechmatics,0.00,,0
fa6e84ad-4d0b-4ae0-9927-580e931e3496_raw.wav,openai-gpt-4o-transcribe,0.59,de Karim.,0
,,,,
aba09058-17f0-4b5a-ab1c-000ba84a6762_raw.wav,latice,0.22,Nissan,0
aba09058-17f0-4b5a-ab1c-000ba84a6762_raw.wav,deepgram-nova-3,0.29,Essence.,0
aba09058-17f0-4b5a-ab1c-000ba84a6762_raw.wav,gladia,0.75,Ils sont.,0
aba09058-17f0-4b5a-ab1c-000ba84a6762_raw.wav,google-latest_long,0.37,,0
aba09058-17f0-4b5a-ab1c-000ba84a6762_raw.wav,groq-whisper-large-v3,0.31, Sous-titrage Société Radio-Canada,0
aba09058-17f0-4b5a-ab1c-000ba84a6762_raw.wav,groq-whisper-large-v3-turbo,0.30, Nisson.,0
aba09058-17f0-4b5a-ab1c-000ba84a6762_raw.wav,elevenlabs,0.45,Au,0
aba09058-17f0-4b5a-ab1c-000ba84a6762_raw.wav,fal,0.41,Sous-titrage Société Radio-Canada,0
aba09058-17f0-4b5a-ab1c-000ba84a6762_raw.wav,speechmatics,0.00,,0
aba09058-17f0-4b5a-ab1c-000ba84a6762_raw.wav,openai-gpt-4o-transcribe,1.19,Ils sont.,0
,,,,
4f2497a1-1b6b-4e96-a458-45a894b11fa4_aug.wav,latice,0.25,"C-O-N-H, E-L-A",0
4f2497a1-1b6b-4e96-a458-45a894b11fa4_aug.wav,deepgram-nova-3,0.52,,0
4f2497a1-1b6b-4e96-a458-45a894b11fa4_aug.wav,gladia,0.89,"C'est le Hush, et là.",0
4f2497a1-1b6b-4e96-a458-45a894b11fa4_aug.wav,google-latest_long,0.90,,0
4f2497a1-1b6b-4e96-a458-45a894b11fa4_aug.wav,groq-whisper-large-v3,0.21, Dieu est proche et bien.,0
4f2497a1-1b6b-4e96-a458-45a894b11fa4_aug.wav,groq-whisper-large-v3-turbo,0.21, Sous-titrage Société Radio-Canada,0
4f2497a1-1b6b-4e96-a458-45a894b11fa4_aug.wav,elevenlabs,0.47,"Qu'il est large, exact.",0
4f2497a1-1b6b-4e96-a458-45a894b11fa4_aug.wav,fal,0.44,Dieu est proche et bien.,0
4f2497a1-1b6b-4e96-a458-45a894b11fa4_aug.wav,speechmatics,0.00,,0
4f2497a1-1b6b-4e96-a458-45a894b11fa4_aug.wav,openai-gpt-4o-transcribe,0.77,Courage et paix.,0
,,,,
24f2353b-ff11-49f0-8a22-3981c8babf68_aug.wav,latice,0.25,Véhicule hybride pour voitures.,0
24f2353b-ff11-49f0-8a22-3981c8babf68_aug.wav,deepgram-nova-3,0.54,,0
24f2353b-ff11-49f0-8a22-3981c8babf68_aug.wav,gladia,1.04,C'est une vieille,0
24f2353b-ff11-49f0-8a22-3981c8babf68_aug.wav,google-latest_long,0.89,,0
24f2353b-ff11-49f0-8a22-3981c8babf68_aug.wav,groq-whisper-large-v3,0.31, J'ai eu une petite crise de soeur.,0
24f2353b-ff11-49f0-8a22-3981c8babf68_aug.wav,groq-whisper-large-v3-turbo,0.22," C'est une vieille, c'est une vieille, c'est une vieille.",0
24f2353b-ff11-49f0-8a22-3981c8babf68_aug.wav,elevenlabs,0.52,(son de bip),0
24f2353b-ff11-49f0-8a22-3981c8babf68_aug.wav,fal,0.45,J'ai eu une petite crise de soeur.,0
24f2353b-ff11-49f0-8a22-3981c8babf68_aug.wav,speechmatics,0.00,,0
24f2353b-ff11-49f0-8a22-3981c8babf68_aug.wav,openai-gpt-4o-transcribe,0.69,"Les yeux fixés sur l'eau,",0
,,,,
171bd750-fb3e-4542-b28a-24380b4c3505_raw.wav,latice,0.27,PORSCHE MACAN,0
171bd750-fb3e-4542-b28a-24380b4c3505_raw.wav,deepgram-nova-3,0.28,Porchère-Macan.,0
171bd750-fb3e-4542-b28a-24380b4c3505_raw.wav,gladia,0.84,Portia Macan,0
171bd750-fb3e-4542-b28a-24380b4c3505_raw.wav,google-latest_long,0.67,Porsche à Macan,0
171bd750-fb3e-4542-b28a-24380b4c3505_raw.wav,groq-whisper-large-v3,0.21, Portia Macan.,0
171bd750-fb3e-4542-b28a-24380b4c3505_raw.wav,groq-whisper-large-v3-turbo,0.35, Portia Macan.,0
171bd750-fb3e-4542-b28a-24380b4c3505_raw.wav,elevenlabs,0.52,Port Charles Macon.,0
171bd750-fb3e-4542-b28a-24380b4c3505_raw.wav,fal,0.49,Portia Macan.,0
171bd750-fb3e-4542-b28a-24380b4c3505_raw.wav,speechmatics,0.00,,0
171bd750-fb3e-4542-b28a-24380b4c3505_raw.wav,openai-gpt-4o-transcribe,0.64,Pour Charles Macon?,0
,,,,
3589175e-9775-41ec-b0e4-73d789a7a665_raw.wav,latice,0.26,Turbo Diesel,0
3589175e-9775-41ec-b0e4-73d789a7a665_raw.wav,deepgram-nova-3,0.36,Turbo diesel.,0
3589175e-9775-41ec-b0e4-73d789a7a665_raw.wav,gladia,1.12,Turbo Diesel,0
3589175e-9775-41ec-b0e4-73d789a7a665_raw.wav,google-latest_long,0.82,turbo diesel,0
3589175e-9775-41ec-b0e4-73d789a7a665_raw.wav,groq-whisper-large-v3,0.21, Turbo Diesel.,0
3589175e-9775-41ec-b0e4-73d789a7a665_raw.wav,groq-whisper-large-v3-turbo,0.32, « Turbo » disent-elles.,0
3589175e-9775-41ec-b0e4-73d789a7a665_raw.wav,elevenlabs,0.45,Turbo diesel.,0
3589175e-9775-41ec-b0e4-73d789a7a665_raw.wav,fal,0.46,Turbo Diesel.,0
3589175e-9775-41ec-b0e4-73d789a7a665_raw.wav,speechmatics,0.00,,0
3589175e-9775-41ec-b0e4-73d789a7a665_raw.wav,openai-gpt-4o-transcribe,0.81,Turbo diesel.,0
,,,,
d5298418-4b4e-4f4e-8f2c-49ed12057133_raw.wav,latice,0.24,Ashton Martin,0
d5298418-4b4e-4f4e-8f2c-49ed12057133_raw.wav,deepgram-nova-3,2.41,Martin.,0
d5298418-4b4e-4f4e-8f2c-49ed12057133_raw.wav,gladia,0.76,Stan Martin,0
d5298418-4b4e-4f4e-8f2c-49ed12057133_raw.wav,google-latest_long,0.62,le temps de Martin,0
d5298418-4b4e-4f4e-8f2c-49ed12057133_raw.wav,groq-whisper-large-v3,0.34, St-Martin.,0
d5298418-4b4e-4f4e-8f2c-49ed12057133_raw.wav,groq-whisper-large-v3-turbo,0.34, Aston Martin,0
d5298418-4b4e-4f4e-8f2c-49ed12057133_raw.wav,elevenlabs,0.61,Aston Martin.,0
d5298418-4b4e-4f4e-8f2c-49ed12057133_raw.wav,fal,0.90,Martin.,0
d5298418-4b4e-4f4e-8f2c-49ed12057133_raw.wav,speechmatics,0.00,,0
d5298418-4b4e-4f4e-8f2c-49ed12057133_raw.wav,openai-gpt-4o-transcribe,0.84,Constantin Martin.,0
,,,,
b87818e6-5715-449f-9b74-641995dc57df_aug.wav,latice,0.30,MERCEDES-BENZ est une marque marque hybride et hybride électrique.,0
b87818e6-5715-449f-9b74-641995dc57df_aug.wav,deepgram-nova-3,0.35,,0
b87818e6-5715-449f-9b74-641995dc57df_aug.wav,gladia,0.81,,0
b87818e6-5715-449f-9b74-641995dc57df_aug.wav,google-latest_long,0.56,,0
b87818e6-5715-449f-9b74-641995dc57df_aug.wav,groq-whisper-large-v3,0.32, Merci.,0
b87818e6-5715-449f-9b74-641995dc57df_aug.wav,groq-whisper-large-v3-turbo,0.43, Merci.,0
b87818e6-5715-449f-9b74-641995dc57df_aug.wav,elevenlabs,0.51,(musique de fond),0
b87818e6-5715-449f-9b74-641995dc57df_aug.wav,fal,0.62,Merci.,0
b87818e6-5715-449f-9b74-641995dc57df_aug.wav,speechmatics,0.00,,0
b87818e6-5715-449f-9b74-641995dc57df_aug.wav,openai-gpt-4o-transcribe,0.63,C'est bien.,0
,,,,
e05682ea-da9a-4974-9288-df7d36fd387d_raw.wav,latice,0.31,"Le frein à main semble être trop lâche, il faut le resserrer.",0
e05682ea-da9a-4974-9288-df7d36fd387d_raw.wav,deepgram-nova-3,0.23,"Le frein à main semble être trop lâche, il faut le resserrer.",0
e05682ea-da9a-4974-9288-df7d36fd387d_raw.wav,gladia,1.11,"Oh, le frein à main semble être trop lâche. Il faut le resserrer.",0
e05682ea-da9a-4974-9288-df7d36fd387d_raw.wav,google-latest_long,1.22,"Le frein à main semble être trop lâche, il faut le refais.",0
e05682ea-da9a-4974-9288-df7d36fd387d_raw.wav,groq-whisper-large-v3,0.42, Le frein à main semblait trop lâche. Il faut le resserrer.,0
e05682ea-da9a-4974-9288-df7d36fd387d_raw.wav,groq-whisper-large-v3-turbo,0.22, Le frein à main semble être trop lâche. Il faut le resserrer.,0
e05682ea-da9a-4974-9288-df7d36fd387d_raw.wav,elevenlabs,0.64,"Oh, le frein à main semble être trop lâche. Il faut le resserrer.",0
e05682ea-da9a-4974-9288-df7d36fd387d_raw.wav,fal,0.93,Le frein à main semblait trop lâche. Il faut le resserrer.,0
e05682ea-da9a-4974-9288-df7d36fd387d_raw.wav,speechmatics,0.00,,0
e05682ea-da9a-4974-9288-df7d36fd387d_raw.wav,openai-gpt-4o-transcribe,1.03,"Le frein à main semble être trop lâche, il faut le resserrer.",0
,,,,
7325a888-01a5-4c91-a8f6-a45743bf7980_aug.wav,latice,0.32,AMG,0
7325a888-01a5-4c91-a8f6-a45743bf7980_aug.wav,deepgram-nova-3,0.62,,0
7325a888-01a5-4c91-a8f6-a45743bf7980_aug.wav,gladia,0.77,,0
7325a888-01a5-4c91-a8f6-a45743bf7980_aug.wav,google-latest_long,0.39,,0
7325a888-01a5-4c91-a8f6-a45743bf7980_aug.wav,groq-whisper-large-v3,0.31, Eh oui !,0
7325a888-01a5-4c91-a8f6-a45743bf7980_aug.wav,groq-whisper-large-v3-turbo,0.24, Sous-titrage Société Radio-Canada,0
7325a888-01a5-4c91-a8f6-a45743bf7980_aug.wav,elevenlabs,0.44,(rire),0
7325a888-01a5-4c91-a8f6-a45743bf7980_aug.wav,fal,0.45,Eh !,0
7325a888-01a5-4c91-a8f6-a45743bf7980_aug.wav,speechmatics,0.00,,0
7325a888-01a5-4c91-a8f6-a45743bf7980_aug.wav,openai-gpt-4o-transcribe,0.40,Salut,0
,,,,
cdddc4ef-819c-428f-b024-9a3362baa262_raw.wav,latice,0.26,"C, L, A, O, 4.",0
cdddc4ef-819c-428f-b024-9a3362baa262_raw.wav,deepgram-nova-3,0.39,C'est l a o quatre.,0
cdddc4ef-819c-428f-b024-9a3362baa262_raw.wav,gladia,1.05,C.L.A.O. 4,0
cdddc4ef-819c-428f-b024-9a3362baa262_raw.wav,google-latest_long,0.91,C'est elle a au 4.,0
cdddc4ef-819c-428f-b024-9a3362baa262_raw.wav,groq-whisper-large-v3,0.35, C. L. A. O. 4.,0
cdddc4ef-819c-428f-b024-9a3362baa262_raw.wav,groq-whisper-large-v3-turbo,0.38, C. L. A. O. 4.,0
cdddc4ef-819c-428f-b024-9a3362baa262_raw.wav,elevenlabs,0.56,ClAO quatre.,0
cdddc4ef-819c-428f-b024-9a3362baa262_raw.wav,fal,0.51,C. L. A. O. 4.,0
cdddc4ef-819c-428f-b024-9a3362baa262_raw.wav,speechmatics,0.00,,0
cdddc4ef-819c-428f-b024-9a3362baa262_raw.wav,openai-gpt-4o-transcribe,0.82,C L a O 4,0
,,,,
5ba8d696-9099-4c2a-a7c2-c061449c5444_raw.wav,latice,0.23,Nissan Micra,0
5ba8d696-9099-4c2a-a7c2-c061449c5444_raw.wav,deepgram-nova-3,0.40,Ils sont huit crats.,0
5ba8d696-9099-4c2a-a7c2-c061449c5444_raw.wav,gladia,0.80,Ils sont micras.,0
5ba8d696-9099-4c2a-a7c2-c061449c5444_raw.wav,google-latest_long,0.52,choisissant Micra,0
5ba8d696-9099-4c2a-a7c2-c061449c5444_raw.wav,groq-whisper-large-v3,0.28, Nissan Micra.,0
5ba8d696-9099-4c2a-a7c2-c061449c5444_raw.wav,groq-whisper-large-v3-turbo,0.34, un Nissan Micra.,0
5ba8d696-9099-4c2a-a7c2-c061449c5444_raw.wav,elevenlabs,0.51,Nissan Micra.,0
5ba8d696-9099-4c2a-a7c2-c061449c5444_raw.wav,fal,0.46,Nissan Micra.,0
5ba8d696-9099-4c2a-a7c2-c061449c5444_raw.wav,speechmatics,0.00,,0
5ba8d696-9099-4c2a-a7c2-c061449c5444_raw.wav,openai-gpt-4o-transcribe,0.77,Ils sont mi-cra.,0
,,,,
bfce2895-ae6f-4252-8d7e-274e72289ba8_aug.wav,latice,0.21,Hammobiles,0
bfce2895-ae6f-4252-8d7e-274e72289ba8_aug.wav,deepgram-nova-3,0.17,,0
bfce2895-ae6f-4252-8d7e-274e72289ba8_aug.wav,gladia,0.64,,0
bfce2895-ae6f-4252-8d7e-274e72289ba8_aug.wav,google-latest_long,0.31,,0
bfce2895-ae6f-4252-8d7e-274e72289ba8_aug.wav,groq-whisper-large-v3,0.30, Amen.,0
bfce2895-ae6f-4252-8d7e-274e72289ba8_aug.wav,groq-whisper-large-v3-turbo,0.41, Sous-titrage Société Radio-Canada,0
bfce2895-ae6f-4252-8d7e-274e72289ba8_aug.wav,elevenlabs,0.61,Compris.,0
bfce2895-ae6f-4252-8d7e-274e72289ba8_aug.wav,fal,0.43,Comment dire ?,0
bfce2895-ae6f-4252-8d7e-274e72289ba8_aug.wav,speechmatics,0.00,,0
bfce2895-ae6f-4252-8d7e-274e72289ba8_aug.wav,openai-gpt-4o-transcribe,0.52,Oui.,0
,,,,
b15021cf-437f-4111-aad6-f9efe5adf0a7_raw.wav,latice,0.27,Porsche 718 Boxster,0
b15021cf-437f-4111-aad6-f9efe5adf0a7_raw.wav,deepgram-nova-3,0.26,Porsche sept-cent-dix-huit Boxster.,0
b15021cf-437f-4111-aad6-f9efe5adf0a7_raw.wav,gladia,0.85,Porsche 718 Boxster,0
b15021cf-437f-4111-aad6-f9efe5adf0a7_raw.wav,google-latest_long,0.82,Porsche 718 Boxster,0
b15021cf-437f-4111-aad6-f9efe5adf0a7_raw.wav,groq-whisper-large-v3,0.34, Porsche 718 Boxster,0
b15021cf-437f-4111-aad6-f9efe5adf0a7_raw.wav,groq-whisper-large-v3-turbo,0.21, Porsche 718 Boxster.,0
b15021cf-437f-4111-aad6-f9efe5adf0a7_raw.wav,elevenlabs,0.61,Porsche 718 Boxster.,0
b15021cf-437f-4111-aad6-f9efe5adf0a7_raw.wav,fal,0.50,Porsche 718 Boxster,0
b15021cf-437f-4111-aad6-f9efe5adf0a7_raw.wav,speechmatics,0.00,,0
b15021cf-437f-4111-aad6-f9efe5adf0a7_raw.wav,openai-gpt-4o-transcribe,0.83,Porsche 718 Boxster,0
,,,,
204b45d2-b42c-412e-93b1-3a39c4317f0f_raw.wav,latice,0.23,CHEVROLET,0
204b45d2-b42c-412e-93b1-3a39c4317f0f_raw.wav,deepgram-nova-3,0.24,,0
204b45d2-b42c-412e-93b1-3a39c4317f0f_raw.wav,gladia,0.83,C'est vol,0
204b45d2-b42c-412e-93b1-3a39c4317f0f_raw.wav,google-latest_long,0.43,,0
204b45d2-b42c-412e-93b1-3a39c4317f0f_raw.wav,groq-whisper-large-v3,0.29, volets,0
204b45d2-b42c-412e-93b1-3a39c4317f0f_raw.wav,groq-whisper-large-v3-turbo,0.30, wallets.,0
204b45d2-b42c-412e-93b1-3a39c4317f0f_raw.wav,elevenlabs,0.54,(rire),0
204b45d2-b42c-412e-93b1-3a39c4317f0f_raw.wav,fal,0.48,volets,0
204b45d2-b42c-412e-93b1-3a39c4317f0f_raw.wav,speechmatics,0.00,,0
204b45d2-b42c-412e-93b1-3a39c4317f0f_raw.wav,openai-gpt-4o-transcribe,1.14,Et volets,0
,,,,
0a350a80-3add-4bd9-9fa9-2c60a9cdf7f2_aug.wav,latice,0.25,Retriez-vous du turbo.,0
0a350a80-3add-4bd9-9fa9-2c60a9cdf7f2_aug.wav,deepgram-nova-3,0.24,,0
0a350a80-3add-4bd9-9fa9-2c60a9cdf7f2_aug.wav,gladia,0.56,,0
0a350a80-3add-4bd9-9fa9-2c60a9cdf7f2_aug.wav,google-latest_long,0.38,,0
